case_id;activity;timestamp;resource
I00488;Approve Invoice;2024-04-26 15:01:00;Manager_2
I00488;Enter into ERP;2024-04-26 16:42:00;DataEntry_2
I00488;Execute Payment;2024-04-27 16:42:00;Finance_A
I00488;Archive;2024-04-27 16:57:00;DMS_System
I00489;Receive Invoice;2024-02-03 15:00:00;System
I00489;Register Invoice;2024-02-03 15:26:00;Clerk_D
I00489;Enter Invoice Data;2024-02-03 16:07:00;DataEntry_3
I00489;Validate Invoice;2024-02-03 17:46:00;Clerk_D
I00489;Request Info;2024-02-03 18:26:00;Clerk_D
I00489;Receive Info;2024-02-06 11:26:00;Vendor
I00489;Validate Invoice;2024-02-06 14:17:00;Clerk_D
I00489;Approve Invoice;2024-02-06 17:22:00;Manager_1
I00489;Enter into ERP;2024-02-06 18:53:00;DataEntry_1
I00489;Execute Payment;2024-02-10 03:53:00;Finance_B
I00489;Archive;2024-02-10 04:14:00;DMS_System
I00490;Receive Invoice;2024-04-26 14:56:00;System
I00490;Register Invoice;2024-04-26 16:01:00;Clerk_A
I00490;Enter Invoice Data;2024-04-26 16:58:00;DataEntry_3
I00490;Validate Invoice;2024-04-26 18:33:00;Clerk_A
I00490;Compliance Check;2024-04-26 19:00:00;Finance_B
I00490;Approve Invoice;2024-04-27 04:21:00;Manager_2
I00490;Enter into ERP;2024-04-27 06:05:00;DataEntry_1
I00490;Execute Payment;2024-04-27 13:05:00;Finance_B
I00490;Archive;2024-04-27 13:29:00;DMS_System
I00491;Receive Invoice;2024-04-22 20:18:00;System
I00491;Register Invoice;2024-04-22 21:04:00;Clerk_A
I00491;Enter Invoice Data;2024-04-22 21:48:00;DataEntry_3
I00491;Validate Invoice;2024-04-22 23:01:00;Clerk_A
I00491;Compliance Check;2024-04-22 23:22:00;Finance_A
I00491;Approve Invoice;2024-04-23 08:03:00;Manager_1
I00491;Enter into ERP;2024-04-23 08:34:00;DataEntry_3
I00491;Execute Payment;2024-04-28 08:34:00;Finance_B
I00491;Archive;2024-04-28 09:04:00;DMS_System
I00492;Receive Invoice;2024-02-02 11:47:00;System
I00492;Register Invoice;2024-02-02 13:05:00;Clerk_C
I00492;Enter Invoice Data;2024-02-02 13:29:00;DataEntry_2
I00492;Validate Invoice;2024-02-02 14:33:00;Clerk_C
I00492;Compliance Check;2024-02-02 14:46:00;Finance_B
I00492;Approve Invoice;2024-02-02 18:04:00;Manager_1
I00492;Enter into ERP;2024-02-02 18:54:00;DataEntry_2
I00492;Execute Payment;2024-02-04 01:54:00;Finance_B
I00492;Archive;2024-02-04 02:16:00;DMS_System
I00493;Receive Invoice;2024-02-23 16:58:00;System
I00493;Register Invoice;2024-02-23 17:06:00;Clerk_B
I00493;Enter Invoice Data;2024-02-23 17:42:00;DataEntry_1
I00493;Validate Invoice;2024-02-23 18:30:00;Clerk_B
I00493;Compliance Check;2024-02-23 18:58:00;Finance_A
I00493;Approve Invoice;2024-02-23 23:32:00;Manager_2
I00493;Enter into ERP;2024-02-23 23:53:00;DataEntry_1
I00493;Execute Payment;2024-02-27 01:53:00;Finance_B
I00493;Archive;2024-02-27 02:14:00;DMS_System
I00494;Receive Invoice;2024-02-08 17:03:00;System
I00494;Register Invoice;2024-02-08 17:59:00;Clerk_A
I00494;Enter Invoice Data;2024-02-08 18:32:00;DataEntry_2
I00494;Validate Invoice;2024-02-08 20:06:00;Clerk_A
I00494;Request Info;2024-02-08 20:46:00;Clerk_A
I00494;Receive Info;2024-02-09 11:46:00;Vendor
I00494;Validate Invoice;2024-02-09 13:44:00;Clerk_A
I00494;Approve Invoice;2024-02-09 18:48:00;Manager_2
I00494;Enter into ERP;2024-02-09 20:20:00;DataEntry_2
I00494;Execute Payment;2024-02-11 02:20:00;Finance_B
I00494;Archive;2024-02-11 02:28:00;DMS_System
I00495;Receive Invoice;2024-03-17 19:05:00;System
I00495;Register Invoice;2024-03-17 20:10:00;Clerk_A
I00495;Validate Invoice;2024-03-17 20:33:00;Clerk_A
I00495;Approve Invoice;2024-03-18 02:39:00;Manager_2
I00495;Enter into ERP;2024-03-18 02:55:00;DataEntry_3
I00495;Execute Payment;2024-03-19 22:55:00;Finance_A
I00495;Archive;2024-03-19 23:06:00;DMS_System
I00496;Receive Invoice;2024-05-05 05:40:00;System
I00496;Register Invoice;2024-05-05 05:59:00;Clerk_A
I00496;Enter Invoice Data;2024-05-05 06:14:00;DataEntry_3
I00496;Validate Invoice;2024-05-05 10:07:00;Clerk_A
I00496;Compliance Check;2024-05-05 10:37:00;Finance_A
I00496;Approve Invoice;2024-05-05 19:17:00;Manager_2
I00496;Enter into ERP;2024-05-05 20:18:00;DataEntry_1
I00496;Execute Payment;2024-05-08 19:18:00;Finance_A
I00496;Archive;2024-05-08 19:35:00;DMS_System
I00496;Validate Invoice;2024-05-08 19:35:20;Clerk_A
I00497;Receive Invoice;2024-04-22 05:58:00;System
I00497;Register Invoice;2024-04-22 07:18:00;Clerk_D
I00497;Enter Invoice Data;2024-04-22 08:09:00;DataEntry_2
I00497;Validate Invoice;2024-04-22 09:29:00;Clerk_D
I00497;Approve Invoice;2024-04-22 14:02:00;Manager_2
I00497;Enter into ERP;2024-04-22 14:23:00;DataEntry_2
I00497;Execute Payment;2024-04-22 22:23:00;Finance_B
I00497;Archive;2024-04-22 22:45:00;DMS_System
I00498;Receive Invoice;2024-04-20 10:56:00;System
I00498;Register Invoice;2024-04-20 11:14:00;Clerk_D
I00498;Validate Invoice;2024-04-20 12:15:00;Clerk_D
I00498;Compliance Check;2024-04-20 12:28:00;Finance_B
I00498;Request Info;2024-04-20 14:11:00;Clerk_D
I00498;Receive Info;2024-04-21 11:11:00;Vendor
I00498;Validate Invoice;2024-04-21 13:15:00;Clerk_D
I00498;Approve Invoice;2024-04-21 17:26:00;Manager_1
I00498;Enter into ERP;2024-04-21 18:16:00;DataEntry_2
I00498;Execute Payment;2024-04-25 21:16:00;Finance_A
I00498;Archive;2024-04-25 21:31:00;DMS_System
I00499;Receive Invoice;2024-02-03 01:56:00;System
I00499;Register Invoice;2024-02-03 03:26:00;Clerk_D
I00499;Validate Invoice;2024-02-03 06:38:00;Clerk_D
I00499;Approve Invoice;2024-02-03 14:01:00;Manager_2
I00499;Enter into ERP;2024-02-03 15:45:00;DataEntry_2
I00499;Execute Payment;2024-02-03 23:45:00;Finance_B
I00499;Archive;2024-02-04 00:11:00;DMS_System
I00500;Receive Invoice;2024-05-03 06:21:00;System
I00500;Register Invoice;2024-05-03 07:14:00;Clerk_C
I00500;Enter Invoice Data;2024-05-03 07:35:00;DataEntry_3
I00500;Validate Invoice;2024-05-03 11:33:00;Clerk_C
I00500;Compliance Check;2024-05-03 11:41:00;Finance_A
I00500;Approve Invoice;2024-05-03 14:46:00;Manager_1
I00500;Enter into ERP;2024-05-03 15:13:00;DataEntry_3
I00500;Execute Payment;2024-05-04 14:13:00;Finance_B
I00500;Archive;2024-05-04 14:23:00;DMS_System
I00501;Receive Invoice;2024-04-19 05:56:00;System
I00501;Register Invoice;2024-04-19 06:13:00;Clerk_D
I00501;Enter Invoice Data;2024-04-19 06:49:00;DataEntry_3
I00501;Validate Invoice;2024-04-19 10:43:00;Clerk_D
I00501;Approve Invoice;2024-04-19 22:01:00;Manager_1
I00501;Enter into ERP;2024-04-19 22:54:00;DataEntry_2
I00501;Execute Payment;2024-04-20 19:54:00;Finance_B
I00501;Archive;2024-04-20 20:23:00;DMS_System
I00502;Receive Invoice;2024-03-06 01:34:00;System
I00502;Register Invoice;2024-03-06 02:59:00;Clerk_B
I00502;Validate Invoice;2024-03-06 05:20:00;Clerk_B
I00502;Compliance Check;2024-03-06 05:40:00;Finance_B
I00502;Request Info;2024-03-06 05:40:00;Clerk_B
I00502;Receive Info;2024-03-06 17:40:00;Vendor
I00502;Validate Invoice;2024-03-06 19:03:00;Clerk_B
I00502;Approve Invoice;2024-03-07 06:36:00;Manager_2
I00502;Enter into ERP;2024-03-07 08:19:00;DataEntry_3
I00502;Execute Payment;2024-03-09 06:19:00;Finance_B
I00502;Archive;2024-03-09 06:44:00;DMS_System
I00503;Receive Invoice;2024-05-10 05:02:00;System
I00503;Register Invoice;2024-05-10 05:44:00;Clerk_D
I00503;Enter Invoice Data;2024-05-10 06:23:00;DataEntry_3
I00503;Validate Invoice;2024-05-10 08:56:00;Clerk_D
I00503;Compliance Check;2024-05-10 09:15:00;Finance_A
I00503;Approve Invoice;2024-05-10 16:04:00;Manager_1
I00503;Enter into ERP;2024-05-10 17:33:00;DataEntry_3
I00503;Execute Payment;2024-05-15 11:33:00;Finance_B
I00503;Archive;2024-05-15 11:51:00;DMS_System
I00504;Receive Invoice;2024-04-27 00:43:00;System
I00504;Register Invoice;2024-04-27 01:25:00;Clerk_B
I00504;Enter Invoice Data;2024-04-27 01:48:00;DataEntry_1
I00504;Validate Invoice;2024-04-27 04:16:00;Clerk_B
I00504;Approve Invoice;2024-04-27 13:54:00;Manager_2
I00504;Enter into ERP;2024-04-27 14:12:00;DataEntry_2
I00504;Execute Payment;2024-04-29 23:12:00;Finance_B
I00504;Archive;2024-04-29 23:27:00;DMS_System
I00505;Receive Invoice;2024-03-29 10:02:00;System
I00505;Register Invoice;2024-03-29 10:35:00;Clerk_C
I00505;Enter Invoice Data;2024-03-29 10:56:00;DataEntry_2
I00505;Validate Invoice;2024-03-29 12:55:00;Clerk_C
I00505;Approve Invoice;2024-03-29 20:59:00;Manager_2
I00505;Enter into ERP;2024-03-29 22:17:00;DataEntry_3
I00505;Execute Payment;2024-03-31 07:17:00;Finance_B
I00505;Archive;2024-03-31 07:37:00;DMS_System
I00506;Receive Invoice;2024-05-07 18:45:00;System
I00506;Register Invoice;2024-05-07 19:34:00;Clerk_A
I00506;Validate Invoice;2024-05-07 20:28:00;Clerk_A
I00506;Approve Invoice;2024-05-08 02:16:00;Manager_1
I00506;Enter into ERP;2024-05-08 03:33:00;DataEntry_2
I00506;Execute Payment;2024-05-08 08:33:00;Finance_A
I00506;Archive;2024-05-08 08:55:00;DMS_System
I00507;Receive Invoice;2024-02-02 14:45:00;System
I00507;Register Invoice;2024-02-02 16:03:00;Clerk_D
I00507;Enter Invoice Data;2024-02-02 16:33:00;DataEntry_1
I00507;Validate Invoice;2024-02-02 17:42:00;Clerk_D
I00507;Approve Invoice;2024-02-03 03:50:00;Manager_2
I00507;Enter into ERP;2024-02-03 05:23:00;DataEntry_2
I00507;Execute Payment;2024-02-06 17:23:00;Finance_A
I00507;Archive;2024-02-06 17:40:00;DMS_System
I00508;Receive Invoice;2024-03-27 09:08:00;System
I00508;Register Invoice;2024-03-27 09:43:00;Clerk_C
I00508;Enter Invoice Data;2024-03-27 10:02:00;DataEntry_2
I00508;Validate Invoice;2024-03-27 11:25:00;Clerk_C
I00508;Approve Invoice;2024-03-27 20:39:00;Manager_1
I00508;Enter into ERP;2024-03-27 21:26:00;DataEntry_1
I00508;Execute Payment;2024-03-29 21:26:00;Finance_A
I00508;Archive;2024-03-29 21:33:00;DMS_System
I00508;Validate Invoice;2024-03-29 21:33:20;Clerk_C
I00509;Receive Invoice;2024-04-08 00:51:00;System
I00509;Register Invoice;2024-04-08 01:24:00;Clerk_A
I00509;Enter Invoice Data;2024-04-08 01:36:00;DataEntry_3
I00509;Validate Invoice;2024-04-08 05:20:00;Clerk_A
I00509;Approve Invoice;2024-04-08 08:55:00;Manager_1
I00509;Enter into ERP;2024-04-08 09:37:00;DataEntry_1
I00509;Execute Payment;2024-04-13 03:37:00;Finance_B
I00509;Archive;2024-04-13 04:04:00;DMS_System
I00510;Receive Invoice;2024-03-07 13:58:00;System
I00510;Register Invoice;2024-03-07 15:17:00;Clerk_C
I00510;Enter Invoice Data;2024-03-07 15:48:00;DataEntry_2
I00510;Validate Invoice;2024-03-07 18:43:00;Clerk_C
I00510;Request Info;2024-03-07 20:07:00;Clerk_C
I00510;Receive Info;2024-03-10 18:07:00;Vendor
I00510;Validate Invoice;2024-03-10 19:42:00;Clerk_C
I00510;Approve Invoice;2024-03-10 21:52:00;Manager_1
I00510;Enter into ERP;2024-03-10 22:40:00;DataEntry_1
I00510;Execute Payment;2024-03-12 16:40:00;Finance_A
I00510;Archive;2024-03-12 17:05:00;DMS_System
I00511;Receive Invoice;2024-03-12 08:24:00;System
I00511;Register Invoice;2024-03-12 09:38:00;Clerk_C
I00511;Validate Invoice;2024-03-12 12:52:00;Clerk_C
I00511;Compliance Check;2024-03-12 13:18:00;Finance_B
I00511;Approve Invoice;2024-03-12 23:29:00;Manager_2
I00511;Enter into ERP;2024-03-13 00:57:00;DataEntry_3
I00511;Execute Payment;2024-03-16 08:57:00;Finance_A
I00511;Archive;2024-03-16 09:03:00;DMS_System
I00512;Receive Invoice;2024-05-05 02:22:00;System
I00512;Register Invoice;2024-05-05 03:13:00;Clerk_B
I00512;Validate Invoice;2024-05-05 03:38:00;Clerk_B
I00512;Request Info;2024-05-05 04:19:00;Clerk_B
I00512;Receive Info;2024-05-07 17:19:00;Vendor
I00512;Validate Invoice;2024-05-07 19:19:00;Clerk_B
I00512;Approve Invoice;2024-05-08 02:45:00;Manager_1
I00512;Enter into ERP;2024-05-08 03:42:00;DataEntry_1
I00512;Execute Payment;2024-05-11 21:42:00;Finance_B
I00512;Archive;2024-05-11 21:50:00;DMS_System
I00513;Receive Invoice;2024-02-02 16:52:00;System
I00513;Register Invoice;2024-02-02 18:05:00;Clerk_C
I00513;Enter Invoice Data;2024-02-02 18:55:00;DataEntry_1
I00513;Validate Invoice;2024-02-02 22:46:00;Clerk_C
I00513;Compliance Check;2024-02-02 22:53:00;Finance_B
I00513;Approve Invoice;2024-02-03 00:13:00;Manager_2
I00513;Enter into ERP;2024-02-03 02:01:00;DataEntry_2
I00513;Execute Payment;2024-02-05 00:01:00;Finance_A
I00513;Archive;2024-02-05 00:26:00;DMS_System
I00514;Receive Invoice;2024-02-04 00:57:00;System
I00514;Register Invoice;2024-02-04 01:44:00;Clerk_A
I00514;Enter Invoice Data;2024-02-04 02:29:00;DataEntry_2
I00514;Validate Invoice;2024-02-04 03:46:00;Clerk_A
I00514;Compliance Check;2024-02-04 03:53:00;Finance_B
I00514;Approve Invoice;2024-02-04 12:05:00;Manager_2
I00514;Enter into ERP;2024-02-04 14:02:00;DataEntry_1
I00514;Execute Payment;2024-02-06 23:02:00;Finance_B
I00514;Archive;2024-02-06 23:19:00;DMS_System
I00515;Receive Invoice;2024-04-28 17:12:00;System
I00515;Register Invoice;2024-04-28 17:17:00;Clerk_A
I00515;Enter Invoice Data;2024-04-28 17:56:00;DataEntry_2
I00515;Validate Invoice;2024-04-28 20:25:00;Clerk_A
I00515;Approve Invoice;2024-04-29 06:49:00;Manager_2
I00515;Enter into ERP;2024-04-29 08:40:00;DataEntry_1
I00515;Execute Payment;2024-05-02 00:40:00;Finance_A
I00515;Archive;2024-05-02 00:46:00;DMS_System
I00516;Receive Invoice;2024-03-28 15:30:00;System
I00516;Register Invoice;2024-03-28 16:20:00;Clerk_D
I00516;Validate Invoice;2024-03-28 20:02:00;Clerk_D
I00516;Approve Invoice;2024-03-29 03:57:00;Manager_2
I00516;Enter into ERP;2024-03-29 04:32:00;DataEntry_2
I00516;Execute Payment;2024-03-30 04:32:00;Finance_B
I00516;Archive;2024-03-30 04:46:00;DMS_System
I00517;Receive Invoice;2024-03-26 19:31:00;System
I00517;Register Invoice;2024-03-26 20:57:00;Clerk_A
I00517;Enter Invoice Data;2024-03-26 21:31:00;DataEntry_3
I00517;Validate Invoice;2024-03-27 00:19:00;Clerk_A
I00517;Compliance Check;2024-03-27 00:26:00;Finance_B
I00517;Approve Invoice;2024-03-27 10:51:00;Manager_1
I00517;Enter into ERP;2024-03-27 11:07:00;DataEntry_1
I00517;Execute Payment;2024-03-30 09:07:00;Finance_A
I00517;Archive;2024-03-30 09:22:00;DMS_System
I00517;Validate Invoice;2024-03-30 09:22:20;Clerk_A
I00518;Receive Invoice;2024-03-10 07:35:00;System
I00518;Register Invoice;2024-03-10 08:30:00;Clerk_D
I00518;Enter Invoice Data;2024-03-10 08:59:00;DataEntry_2
I00518;Validate Invoice;2024-03-10 09:19:00;Clerk_D
I00518;Approve Invoice;2024-03-10 15:47:00;Manager_2
I00518;Enter into ERP;2024-03-10 17:01:00;DataEntry_1
I00518;Execute Payment;2024-03-14 03:01:00;Finance_B
I00518;Archive;2024-03-14 03:16:00;DMS_System
I00518;Validate Invoice;2024-03-14 03:16:20;Clerk_D
I00519;Receive Invoice;2024-03-31 08:47:00;System
I00519;Register Invoice;2024-03-31 09:06:00;Clerk_A
I00519;Enter Invoice Data;2024-03-31 09:41:00;DataEntry_2
I00519;Validate Invoice;2024-03-31 12:50:00;Clerk_A
I00519;Compliance Check;2024-03-31 13:16:00;Finance_B
I00519;Approve Invoice;2024-03-31 17:22:00;Manager_1
I00519;Enter into ERP;2024-03-31 18:02:00;DataEntry_1
I00519;Execute Payment;2024-04-02 08:02:00;Finance_B
I00519;Archive;2024-04-02 08:22:00;DMS_System
I00520;Receive Invoice;2024-03-22 16:33:00;System
I00520;Register Invoice;2024-03-22 17:50:00;Clerk_A
I00520;Validate Invoice;2024-03-22 20:44:00;Clerk_A
I00520;Approve Invoice;2024-03-23 08:04:00;Manager_1
I00520;Enter into ERP;2024-03-23 09:53:00;DataEntry_3
I00520;Execute Payment;2024-03-27 04:53:00;Finance_A
I00520;Archive;2024-03-27 05:13:00;DMS_System
I00520;Validate Invoice;2024-03-27 05:13:20;Clerk_A
I00521;Receive Invoice;2024-03-03 17:32:00;System
I00521;Register Invoice;2024-03-03 18:06:00;Clerk_C
I00521;Validate Invoice;2024-03-03 18:59:00;Clerk_C
I00521;Approve Invoice;2024-03-04 01:08:00;Manager_1
I00521;Enter into ERP;2024-03-04 02:56:00;DataEntry_2
I00521;Execute Payment;2024-03-05 18:56:00;Finance_B
I00521;Archive;2024-03-05 19:11:00;DMS_System
I00522;Receive Invoice;2024-03-05 13:20:00;System
I00522;Register Invoice;2024-03-05 13:44:00;Clerk_C
I00522;Validate Invoice;2024-03-05 15:46:00;Clerk_C
I00522;Request Info;2024-03-05 17:30:00;Clerk_C
I00522;Receive Info;2024-03-07 22:30:00;Vendor
I00522;Validate Invoice;2024-03-08 00:20:00;Clerk_C
I00522;Approve Invoice;2024-03-08 07:17:00;Manager_1
I00522;Enter into ERP;2024-03-08 08:54:00;DataEntry_2
I00522;Execute Payment;2024-03-12 01:54:00;Finance_B
I00522;Archive;2024-03-12 02:12:00;DMS_System
I00523;Receive Invoice;2024-03-09 09:29:00;System
I00523;Register Invoice;2024-03-09 10:38:00;Clerk_D
I00523;Validate Invoice;2024-03-09 14:33:00;Clerk_D
I00523;Approve Invoice;2024-03-10 01:37:00;Manager_2
I00523;Enter into ERP;2024-03-10 02:31:00;DataEntry_2
I00523;Execute Payment;2024-03-10 08:31:00;Finance_B
I00523;Archive;2024-03-10 08:43:00;DMS_System
I00524;Receive Invoice;2024-03-14 15:38:00;System
I00524;Register Invoice;2024-03-14 16:50:00;Clerk_D
I00524;Enter Invoice Data;2024-03-14 17:04:00;DataEntry_1
I00524;Validate Invoice;2024-03-14 18:13:00;Clerk_D
I00524;Request Info;2024-03-14 20:13:00;Clerk_D
I00524;Receive Info;2024-03-16 07:13:00;Vendor
I00524;Validate Invoice;2024-03-16 09:44:00;Clerk_D
I00524;Approve Invoice;2024-03-16 14:46:00;Manager_2
I00524;Enter into ERP;2024-03-16 16:28:00;DataEntry_3
I00524;Execute Payment;2024-03-19 02:28:00;Finance_A
I00524;Archive;2024-03-19 02:34:00;DMS_System
I00525;Receive Invoice;2024-02-25 04:01:00;System
I00525;Register Invoice;2024-02-25 05:01:00;Clerk_B
I00525;Validate Invoice;2024-02-25 06:13:00;Clerk_B
I00525;Approve Invoice;2024-02-25 12:22:00;Manager_1
I00525;Enter into ERP;2024-02-25 13:54:00;DataEntry_3
I00525;Execute Payment;2024-02-25 17:54:00;Finance_A
I00525;Archive;2024-02-25 18:08:00;DMS_System
I00526;Receive Invoice;2024-03-03 05:17:00;System
I00526;Register Invoice;2024-03-03 05:22:00;Clerk_D
I00526;Validate Invoice;2024-03-03 05:52:00;Clerk_D
I00526;Approve Invoice;2024-03-03 07:25:00;Manager_2
I00526;Enter into ERP;2024-03-03 08:37:00;DataEntry_2
I00526;Execute Payment;2024-03-07 13:37:00;Finance_B
I00526;Archive;2024-03-07 13:44:00;DMS_System
I00527;Receive Invoice;2024-02-25 01:25:00;System
I00527;Register Invoice;2024-02-25 02:24:00;Clerk_D
I00527;Enter Invoice Data;2024-02-25 03:03:00;DataEntry_2
I00527;Validate Invoice;2024-02-25 05:50:00;Clerk_D
I00527;Approve Invoice;2024-02-25 14:27:00;Manager_1
I00527;Enter into ERP;2024-02-25 16:06:00;DataEntry_2
I00527;Execute Payment;2024-02-28 08:06:00;Finance_A
I00527;Archive;2024-02-28 08:12:00;DMS_System
I00528;Receive Invoice;2024-04-26 04:07:00;System
I00528;Register Invoice;2024-04-26 04:18:00;Clerk_D
I00528;Enter Invoice Data;2024-04-26 05:13:00;DataEntry_3
I00528;Validate Invoice;2024-04-26 06:17:00;Clerk_D
I00528;Compliance Check;2024-04-26 06:33:00;Finance_B
I00528;Approve Invoice;2024-04-26 12:58:00;Manager_2
I00528;Enter into ERP;2024-04-26 14:55:00;DataEntry_2
I00528;Execute Payment;2024-04-30 18:55:00;Finance_A
I00528;Archive;2024-04-30 19:05:00;DMS_System
I00529;Receive Invoice;2024-02-21 03:06:00;System
I00529;Register Invoice;2024-02-21 04:06:00;Clerk_D
I00529;Enter Invoice Data;2024-02-21 04:34:00;DataEntry_2
I00529;Validate Invoice;2024-02-21 08:06:00;Clerk_D
I00529;Compliance Check;2024-02-21 08:15:00;Finance_B
I00529;Approve Invoice;2024-02-21 11:15:00;Manager_2
I00529;Enter into ERP;2024-02-21 12:59:00;DataEntry_3
I00529;Execute Payment;2024-02-22 02:59:00;Finance_B
I00529;Archive;2024-02-22 03:29:00;DMS_System
I00530;Receive Invoice;2024-05-06 06:55:00;System
I00530;Register Invoice;2024-05-06 08:08:00;Clerk_B
I00530;Enter Invoice Data;2024-05-06 08:20:00;DataEntry_3
I00530;Validate Invoice;2024-05-06 10:38:00;Clerk_B
I00530;Approve Invoice;2024-05-06 18:42:00;Manager_1
I00530;Enter into ERP;2024-05-06 19:13:00;DataEntry_1
I00530;Execute Payment;2024-05-08 05:13:00;Finance_B
I00530;Archive;2024-05-08 05:43:00;DMS_System
I00530;Validate Invoice;2024-05-08 05:43:20;Clerk_B
I00531;Receive Invoice;2024-03-18 12:14:00;System
I00531;Register Invoice;2024-03-18 12:19:00;Clerk_A
I00531;Enter Invoice Data;2024-03-18 12:58:00;DataEntry_2
I00531;Validate Invoice;2024-03-18 15:10:00;Clerk_A
I00531;Request Info;2024-03-18 15:28:00;Clerk_A
I00531;Receive Info;2024-03-21 13:28:00;Vendor
I00531;Validate Invoice;2024-03-21 15:41:00;Clerk_A
I00531;Approve Invoice;2024-03-21 21:51:00;Manager_1
I00531;Enter into ERP;2024-03-21 22:49:00;DataEntry_1
I00531;Execute Payment;2024-03-24 14:49:00;Finance_B
I00531;Archive;2024-03-24 14:59:00;DMS_System
I00532;Receive Invoice;2024-02-06 15:38:00;System
I00532;Register Invoice;2024-02-06 15:54:00;Clerk_C
I00532;Validate Invoice;2024-02-06 18:05:00;Clerk_C
I00532;Compliance Check;2024-02-06 18:21:00;Finance_B
I00532;Approve Invoice;2024-02-07 02:02:00;Manager_1
I00532;Enter into ERP;2024-02-07 03:32:00;DataEntry_1
I00532;Execute Payment;2024-02-07 19:32:00;Finance_B
I00532;Archive;2024-02-07 19:39:00;DMS_System
I00533;Receive Invoice;2024-04-21 19:28:00;System
I00533;Register Invoice;2024-04-21 20:11:00;Clerk_C
I00533;Enter Invoice Data;2024-04-21 20:44:00;DataEntry_1
I00533;Validate Invoice;2024-04-21 22:05:00;Clerk_C
I00533;Compliance Check;2024-04-21 22:22:00;Finance_B
I00533;Request Info;2024-04-21 23:36:00;Clerk_C
I00533;Receive Info;2024-04-23 14:36:00;Vendor
I00533;Validate Invoice;2024-04-23 15:28:00;Clerk_C
I00533;Approve Invoice;2024-04-23 17:09:00;Manager_1
I00533;Enter into ERP;2024-04-23 18:25:00;DataEntry_3
I00533;Execute Payment;2024-04-24 16:25:00;Finance_B
I00533;Archive;2024-04-24 16:47:00;DMS_System
I00534;Receive Invoice;2024-02-19 07:27:00;System
I00534;Register Invoice;2024-02-19 08:01:00;Clerk_B
I00534;Validate Invoice;2024-02-19 11:54:00;Clerk_B
I00534;Request Info;2024-02-19 13:19:00;Clerk_B
I00534;Receive Info;2024-02-21 06:19:00;Vendor
I00534;Validate Invoice;2024-02-21 06:54:00;Clerk_B
I00534;Approve Invoice;2024-02-21 14:03:00;Manager_1
